Id,course,date,RaceTime,Race,position,horsename,price,trainer,jockey,Comments
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",9,Chic Avenue,20,Mrs P Sly,Kielan Woods,"in rear, some headway over 3f out, no impression"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",14,Copperkin,125,B R Millman,David Noonan,"held up in touch, pushed along 6f out, soon lost place, well beaten final 4f"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",5,Diamond Egg (FR),33,C Gordon,Tom Cannon,"held up in mid-division, headway over 3f out, disputing 2nd 2f out, weakened final 75 yards"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",4,Idealdes Villerets (FR),22,Mrs Melanie Rowley,Alex Edwards,"raced keenly, prominent, hung right over 3f out, kept on from 2f out, lost 3rd close home"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",2,Iliade Allen (FR),5,Nick Williams,Chester Williams,"led, clear over 3f out, ridden over 1f out, reduced lead inside final furlong, headed towards finish"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",12,Kimberley Eve,40,Ian Williams,Sam Twiston-Davies,"held up rear of mid-division, well beaten final 3f"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",6,Legionar (GER),5.5,M F Harris,Mitchell Bastyan,"held up in touch, outpaced 3f out, no impression after, kept on"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",3,Mamoon Star,16,F OBrien,C Brace,"held up in rear, switched left and headway over 2f out, ran on strongly final furlong, went 3rd close home"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",13,Mr Sundancer,22,J G Portman,Charlie Deutsch,"raced keenly prominent, lost place over 3f out, well beaten final 2f"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",1,Poetic Music,3.5,F OBrien,P J Brennan,"held up in rear, headway when not much room on outside rail over 4f out, switched left over 3f out, went 2nd 2f out, stayed on well final furlong, led towards finish"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",11,Royal Max (FR),4,N J Henderson,Nico de Boinville,"chased leaders, ridden over 3f out, lost place over 2f out"
44562113,Cheltenham,01-Jan-22,15:50,"Pony Club ""Junior"" National Hunt Flat Race (A Standard Open NHF Race) (Listed Race) (GBB Race)",15,Scud,80,J W Mullins,J E Moore,"held up behind leaders, lost place over 5f out"
44562114,Exeter,01-Jan-22,12:40,Happy New Year Novices' Limited Handicap Chase (GBB Race),1,Broken Halo,4.5,P F Nicholls,Lorcan Williams,"Led, eased clear 3 out, ran on well, impressive"
44562114,Exeter,01-Jan-22,12:40,Happy New Year Novices' Limited Handicap Chase (GBB Race),3,Clemencia,22,Tim Vaughan,Alan Johns,"Midfield, mistake 6th, dropped to rear 5 out, stayed on into distant third 2 out"
44562114,Exeter,01-Jan-22,12:40,Happy New Year Novices' Limited Handicap Chase (GBB Race),9,Gustavian,2,A J Honeyball,Rex Dingle,"Held up, unseated rider 1st"
44562114,Exeter,01-Jan-22,12:40,Happy New Year Novices' Limited Handicap Chase (GBB Race),4,Longshanks,2,P J Hobbs,Sean Houlihan,"Held up, mistake 5th, headway to chase leader 5 out, ridden before 4 out, weakened 3 out"
44562114,Exeter,01-Jan-22,12:40,Happy New Year Novices' Limited Handicap Chase (GBB Race),2,Mario De Pail (FR),3.333333333,Sam Thomas,Stan Sheppard,"Midfield, mistake 6th and 10th, ridden to chase leader before 4 out, kept on without threatening"
44562115,Exeter,01-Jan-22,13:15,"Thurlestone Hotel ""National Hunt"" Maiden Hurdle (GBB Race)",2,American Gerry,3,H Morrison,Nathan Brennan,"Prominent, led 5th, headed 4 out, ridden before 3 out, no impression"
44562115,Exeter,01-Jan-22,13:15,"Thurlestone Hotel ""National Hunt"" Maiden Hurdle (GBB Race)",9,Catch Me Not,80,N J Hawke,Kieren Buckley,"Always in rear, pulled up"
44562115,Exeter,01-Jan-22,13:15,"Thurlestone Hotel ""National Hunt"" Maiden Hurdle (GBB Race)",4,Coolvalla,125,C Gordon,Lorcan Williams,Never better than midfield
44562115,Exeter,01-Jan-22,13:15,"Thurlestone Hotel ""National Hunt"" Maiden Hurdle (GBB Race)",6,Coronado Joe,11,C Gordon,James Best,Always in rear
44562115,Exeter,01-Jan-22,13:15,"Thurlestone Hotel ""National Hunt"" Maiden Hurdle (GBB Race)",1,Dubrovnik Harry,0.909090909,Harry Fry,Lorcan Murtagh,"Prominent, headway to lead 4 out, mistake 3 out, ridden clear, impressive"
44562115,Exeter,01-Jan-22,13:15,"Thurlestone Hotel ""National Hunt"" Maiden Hurdle (GBB Race)",3,Forever Des Long (FR),4,P J Hobbs,Sean Houlihan,"Prominent, chased leaders 4 out, ridden before 3 out, no extra"
44562115,Exeter,01-Jan-22,13:15,"Thurlestone Hotel ""National Hunt"" Maiden Hurdle (GBB Race)",9,Message Man,100,Harriet Brown,Fergus Gillard,"Always in rear, pulled up"
44562115,Exeter,01-Jan-22,13:15,"Thurlestone Hotel ""National Hunt"" Maiden Hurdle (GBB Race)",5,South Mountain,9,Ben Pauling,Luca Morgan,"Led, headed 5th, weakened 4 out"
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),4,Advantura,20,P J Hobbs,M G Nolan,"Midfield, ridden 4 out, kept on"
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),7,Christopher Clive,25,J Scott,Rex Dingle,"Chased leader, ridden and weakened after 4 out"
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),2,Gamaret (FR),0.533333333,Miss V Williams,Lorcan Williams,"Led, ridden before 3 out, joined before 2 out, headed on run in, ran on"
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),5,Imperial Joe,66,T W Dennis,Sean Houlihan,Never better than midfield
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),1,Judicial Law,3,Jonjo ONeill,Jonjo ONeill Jr.,"Prominent, nudged along before 3 out, joined leader before 2 out, ridden to lead on run in, readily"
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),6,Liimari,200,A G Newcombe,Kevin Jones,Never better than midfield
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),3,Sweet Nightingale,7,Miss Polly Gundry,Stan Sheppard,"Midfield, headway to chase leaders before 3 out, kept on but no impression on leaders from 2 out"
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),9,The Generous Joker,18,Mrs S Gardner,Lucy Gardner,"Never better than midfield, 5th and beaten when unseated rider at last"
44562116,Exeter,01-Jan-22,13:50,Watch On Racing TV Novices' Hurdle (Novices' Championship Hurdle Series Qualifier) (GBB Race),9,Time Bandit,50,Ben Clarke,Lorcan Murtagh,Always in rear when pulled before last
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,5,Dawson City,25,Miss Polly Gundry,Miss Chloe Emsley,Always behind
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,9,Flowing Cadenza,7.5,R H Buckler,Sean Houlihan,"Prominent, mistake 6 out, ridden 5 out, weakened, pulled up before 4 out"
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,9,Gosheven,12,P J Hobbs,M G Nolan,"Held up, ridden and weakened 7 out, pulled up"
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,9,Henry Gondoff,10,Jonjo ONeill,Jonjo ONeill Jr.,"Held up, headway into midfield 8 out, ridden 5 out, pulled up before 2 out"
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,2,Laskalin (FR),3.5,Miss V Williams,Miss L M Turner,"Held up, headway to chase leaders 4 out, ridden before 4 out, ran on but no threat to winner after last"
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,1,Le Milos,7.5,Tim Vaughan,Alan Johns,"Made all, eased clear 2 out, ridden after last, easily"
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,4,Samuel Jackson,4.5,R Mitford-slade,James Best,"Prominent, ridden and weakened 4 out"
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,9,Tea Time On Mars,3.5,Mrs S Gardner,Lucy Gardner,"Prominent, ridden and weakened 5 out, pulled up before 4 out"
44562117,Exeter,01-Jan-22,14:25,Racing TV Profits Returned To Racing Handicap Chase,3,Tide Times,11,Ian Williams,C J Todd,"Held up, headway to chase leaders 6 out, ridden to chase leader 3 out, weakened after last"
44562118,Exeter,01-Jan-22,15:00,Passage House Inn Handicap Chase,1,Chambard (FR),2.25,Miss V Williams,Miss L M Turner,"Held up, headway into midfield 7 out, travelled well into lead before 4 out, ridden clear before last, easily"
44562118,Exeter,01-Jan-22,15:00,Passage House Inn Handicap Chase,5,Dock Road,3.5,Ben Pauling,Jonjo ONeill Jr.,Never better than midfield
44562118,Exeter,01-Jan-22,15:00,Passage House Inn Handicap Chase,4,Keep Rolling,1.875,P J Hobbs,M G Nolan,"Prominent, keen, joined leader 8 out, ridden before 4 out, weakened"
44562118,Exeter,01-Jan-22,15:00,Passage House Inn Handicap Chase,2,Silver In Disguise,7,Tim Vaughan,Alan Johns,"Midfield, nudged along 5 out, stayed on from 2 out, took distant after last"
44562118,Exeter,01-Jan-22,15:00,Passage House Inn Handicap Chase,9,Silver Star (FR),66,A Sadik,Daniel Sansom,"Held up, lost place before pulling up 6 out"
44562118,Exeter,01-Jan-22,15:00,Passage House Inn Handicap Chase,3,Tudors Treasure,8.5,Robert Stephens,Lorcan Williams,"Led, joined 8 out, ridden and headed before 4 out, kept on"
44562119,Exeter,01-Jan-22,15:35,Racing TV HD On Sky 426 Mares' Handicap Hurdle (Challenger Mares' Hurdle Series Qualifier),4,Daytime Ahead,18,C J Down,Mr Jack Martin,"Held up, ridden before 3 out, weakened"
44562119,Exeter,01-Jan-22,15:35,Racing TV HD On Sky 426 Mares' Handicap Hurdle (Challenger Mares' Hurdle Series Qualifier),3,Drash On Ruby,1.25,J Scott,Rex Dingle,"In leading pair, sole lead 4th, ridden and headed 3 out, weakened"
44562119,Exeter,01-Jan-22,15:35,Racing TV HD On Sky 426 Mares' Handicap Hurdle (Challenger Mares' Hurdle Series Qualifier),2,Getaweapon,5,K C Bailey,David Bass,"Prominent, ridden before 3 out, kept on without threatening winner after last"
44562119,Exeter,01-Jan-22,15:35,Racing TV HD On Sky 426 Mares' Handicap Hurdle (Challenger Mares' Hurdle Series Qualifier),9,Heva Rose (FR),8,Miss V Williams,H F Nugent,"In leading pair, mistake 4th, weakened, pulled up"
44562119,Exeter,01-Jan-22,15:35,Racing TV HD On Sky 426 Mares' Handicap Hurdle (Challenger Mares' Hurdle Series Qualifier),1,Kissesforkatie,4.5,J Scott,Lorcan Williams,"Held up, headway into midfield 5 out, eased into lead 2 out, went clear, readily"
44562119,Exeter,01-Jan-22,15:35,Racing TV HD On Sky 426 Mares' Handicap Hurdle (Challenger Mares' Hurdle Series Qualifier),5,Nikap (FR),11,Evan Williams,Conor Ring,"Prominent, ridden 3 out, weakened"
44562119,Exeter,01-Jan-22,15:35,Racing TV HD On Sky 426 Mares' Handicap Hurdle (Challenger Mares' Hurdle Series Qualifier),6,Runasimi River,7.5,N P Mulholland,Thomas Doggrell,Always towards rear
44562120,Exeter,01-Jan-22,16:05,Jockey Club Cheltenham And SW Syndicate Open Maiden National Hunt Flat Race (GBB Race),1,Astronomic View,8,Mrs S Gardner,Lucy Gardner,"Midfield, headway 5f out, with leaders 3f out, led 1f out, ran on well"
44562120,Exeter,01-Jan-22,16:05,Jockey Club Cheltenham And SW Syndicate Open Maiden National Hunt Flat Race (GBB Race),4,Ben Bulben,1.8,Harry Fry,Lorcan Murtagh,"Chased leader, ridden 4f out, gradually weakened"
44562120,Exeter,01-Jan-22,16:05,Jockey Club Cheltenham And SW Syndicate Open Maiden National Hunt Flat Race (GBB Race),3,Hasty Parisian,7,M F Harris,Kevin Jones,"Midfield, ridden 3f out, headway 2f out, with leaders 1f out, kept on"
44562120,Exeter,01-Jan-22,16:05,Jockey Club Cheltenham And SW Syndicate Open Maiden National Hunt Flat Race (GBB Race),2,Knowsley Road,1.5,P F Nicholls,Lorcan Williams,"Led, ridden 3f out, headed 1f out, ran on"
44562120,Exeter,01-Jan-22,16:05,Jockey Club Cheltenham And SW Syndicate Open Maiden National Hunt Flat Race (GBB Race),7,Lady Wilberry,50,Keiran Burke,Alan Johns,Never better than midfield
44562120,Exeter,01-Jan-22,16:05,Jockey Club Cheltenham And SW Syndicate Open Maiden National Hunt Flat Race (GBB Race),5,Merry Monty,40,C J Down,James Best,"Held up, keen, never better than midfield"
44562120,Exeter,01-Jan-22,16:05,Jockey Club Cheltenham And SW Syndicate Open Maiden National Hunt Flat Race (GBB Race),6,Mountain Grey,14,J W Mullins,Daniel Sansom,"Midfield, ridden 3f out, no extra"
44562120,Exeter,01-Jan-22,16:05,Jockey Club Cheltenham And SW Syndicate Open Maiden National Hunt Flat Race (GBB Race),8,Regal n Bold,33,C J Down,Sean Houlihan,Always in rear
44562121,Fakenham,01-Jan-22,12:45,Fakenham Annual Membership Is Great Value Amateur Jockeys' Handicap Chase,9,Clondaw Bisto,18,Miss S Smith,Mr T Durrell,"close up, not fluent at times, dropped to rear 8th, headway to track leaders 16th, ridden 4 out, pulled up next"
44562121,Fakenham,01-Jan-22,12:45,Fakenham Annual Membership Is Great Value Amateur Jockeys' Handicap Chase,1,Goodnight Charlie,8,Miss C Fryer,Mr Alex Chadwick,"led, headed 12th, remained prominent, ridden and every chance 2 out, led again run in, gamely"
44562121,Fakenham,01-Jan-22,12:45,Fakenham Annual Membership Is Great Value Amateur Jockeys' Handicap Chase,9,Powerful Position,1.625,Christian Williams,Mr Ben Bromley,in rear when fell 6th
44562121,Fakenham,01-Jan-22,12:45,Fakenham Annual Membership Is Great Value Amateur Jockeys' Handicap Chase,9,Primal Focus,5,Christian Williams,Mr Daniel Ellis,"in touch, very bad mistake 14th and rider did well to stay aboard, soon struggling, pulled up 3 out"
44562121,Fakenham,01-Jan-22,12:45,Fakenham Annual Membership Is Great Value Amateur Jockeys' Handicap Chase,3,Sackett,7,N B King,Mr Charlie Case,"jumped right at times and not fluent, prominent, led 12th, ridden and headed soon after 17th, tracked leaders, plugged on"
44562121,Fakenham,01-Jan-22,12:45,Fakenham Annual Membership Is Great Value Amateur Jockeys' Handicap Chase,9,Shimba Hills,16,Mrs Lawney Hill,Miss Izzie Marshall,"towards rear, pushed along 13th, soon struggling, pulled up 16th"
44562121,Fakenham,01-Jan-22,12:45,Fakenham Annual Membership Is Great Value Amateur Jockeys' Handicap Chase,2,Summit Like Herbie,3,N A Twiston-Davies,Mr Z Baker,"tracked leaders, led soon after 17th, joined next, ridden 2 out, edged left and headed run in"
44562122,Fakenham,01-Jan-22,13:20,Happy New Year Maiden Hurdle (Fakenham Double Up Bonus Race) (GBB Race),9,Courtly Love,28,Oliver Signy,Jack Andrews,"keen tracked leaders until pushed along approaching 3 out, soon weakened, tailed off"
44562122,Fakenham,01-Jan-22,13:20,Happy New Year Maiden Hurdle (Fakenham Double Up Bonus Race) (GBB Race),3,Getbazoutofhere,25,T R Gretton,Lee Edwards,"in touch, hit 3rd, headway 4 out, ridden next, chased winner next, hit last, lost 2nd towards finish"
44562122,Fakenham,01-Jan-22,13:20,Happy New Year Maiden Hurdle (Fakenham Double Up Bonus Race) (GBB Race),6,Heron Creek,11,Dr R D P Newland,Charlie Hammond,"raced wide held up, pushed along 3 out, soon weakened"
44562122,Fakenham,01-Jan-22,13:20,Happy New Year Maiden Hurdle (Fakenham Double Up Bonus Race) (GBB Race),1,Hidor De Bersy (FR),0.571428571,T Symonds,T Scudamore,"made all, jumped well from 5th, heavily eased run in"
44562122,Fakenham,01-Jan-22,13:20,Happy New Year Maiden Hurdle (Fakenham Double Up Bonus Race) (GBB Race),7,Maykir,80,J R Jenkins,N F Houlihan,"in rear when jumped very slow 1st, outpaced, hit 2 out"
44562122,Fakenham,01-Jan-22,13:20,Happy New Year Maiden Hurdle (Fakenham Double Up Bonus Race) (GBB Race),4,Menin Gate,3.5,Archie Watson,Benjamin Poste,"tracked winner, hit 3 out, ridden next, soon weakened"
44562122,Fakenham,01-Jan-22,13:20,Happy New Year Maiden Hurdle (Fakenham Double Up Bonus Race) (GBB Race),2,River Tyne,5,N J Gifford,Tabitha Worsley,"towards rear, headway approaching 3 out, ridden next, hit last, kept on to go 2nd towards finish"
44562122,Fakenham,01-Jan-22,13:20,Happy New Year Maiden Hurdle (Fakenham Double Up Bonus Race) (GBB Race),5,Scattercash,40,L J Morgan,Mr Lewis Dobb,"raced wide close up, pushed along 3 out, ridden and weakened next"
