Date,Symbol,TradeType,Price,Profit,Balance
2004-02-13,MSFT,Short Entry,26.59,0.0,10044.041311000014
2004-02-17,MSFT,Short Exit,26.99,-0.3999999999999986,10043.641311000014
2004-02-18,A,Long Entry,25.736767,0.0,10043.641311000014
2004-03-05,A,Long Exit,24.899857,-0.8369099999999996,10042.804401000014
2004-03-06,MSFT,Short Entry,26.35,0.0,10042.804401000014
2004-03-10,MSFT,Short Exit,25.370001,0.979999000000003,10043.784400000013
2004-03-11,A,Short Entry,21.602289,0.0,10043.784400000013
2004-03-31,A,Short Exit,22.625179,-1.0228900000000003,10042.761510000013
2004-04-01,A,Long Entry,22.632332,0.0,10042.761510000013
2004-04-23,A,Long Exit,21.101574,-1.5307580000000023,10041.230752000012
2004-04-24,MSFT,Long Entry,27.540001,0.0,10041.230752000012
2004-04-26,MSFT,Long Exit,27.24,-0.30000100000000174,10040.930751000013
2004-04-27,MSFT,Long Entry,27.219999,0.0,10040.930751000013
2004-04-28,MSFT,Long Exit,26.559999,-0.6600000000000001,10040.270751000013
2004-04-29,A,Short Entry,19.885551,0.0,10040.270751000013
2004-05-28,A,Short Exit,18.383406,1.5021449999999987,10041.772896000013
2004-05-29,MSFT,Long Entry,26.23,0.0,10041.772896000013
2004-06-01,MSFT,Long Exit,26.110001,-0.11999899999999997,10041.652897000013
2004-06-02,MSFT,Long Entry,26.129999,0.0,10041.652897000013
2004-06-03,MSFT,Long Exit,25.889999,-0.240000000000002,10041.412897000013
2004-06-04,A,Long Entry,18.040056,0.0,10041.412897000013
2004-06-11,A,Long Exit,18.81259,0.7725340000000003,10042.185431000013
2004-06-12,MSFT,Long Entry,26.77,0.0,10042.185431000013
2004-06-25,MSFT,Long Exit,28.57,1.8000000000000007,10043.985431000012
2004-06-26,A,Long Entry,21.108727,0.0,10043.985431000012
2004-07-08,A,Long Exit,19.220316,-1.8884109999999978,10042.097020000012
2004-07-09,A,Short Entry,19.198856,0.0,10042.097020000012
2004-08-09,A,Short Exit,15.736767,3.462088999999999,10045.559109000013
2004-08-10,MSFT,Short Entry,27.719999,0.0,10045.559109000013
2004-08-12,MSFT,Short Exit,26.879999,0.8399999999999999,10046.399109000013
2004-08-13,A,Short Entry,14.678112,0.0,10046.399109000013
2004-08-25,A,Short Exit,15.708155,-1.0300429999999992,10045.369066000012
2004-08-26,A,Long Entry,15.436338,0.0,10045.369066000012
2004-09-02,A,Long Exit,15.164521,-0.27181699999999864,10045.097249000011
2004-09-03,A,Short Entry,14.570815,0.0,10045.097249000011
2004-10-01,A,Short Exit,16.444921,-1.8741060000000012,10043.223143000012
2004-10-02,MSFT,Long Entry,28.25,0.0,10043.223143000012
2004-10-13,MSFT,Long Exit,28.030001,-0.2199990000000014,10043.003144000011
2004-10-14,A,Long Entry,15.83691,0.0,10043.003144000011
2004-10-15,A,Long Exit,16.301861,0.4649509999999992,10043.468095000011
2004-10-16,MSFT,Short Entry,27.99,0.0,10043.468095000011
2004-10-18,MSFT,Short Exit,28.41,-0.4200000000000017,10043.048095000011
2004-10-19,A,Short Entry,16.251787,0.0,10043.048095000011
2004-11-04,A,Short Exit,17.854076,-1.602288999999999,10041.44580600001
2004-11-05,MSFT,Long Entry,29.309999,0.0,10041.44580600001
2004-11-15,MSFT,Long Exit,27.389999,-1.9200000000000017,10039.52580600001
2004-11-16,A,Short Entry,16.416309,0.0,10039.52580600001
2004-11-17,A,Short Exit,16.716738,-0.30042900000000117,10039.22537700001
2004-11-18,MSFT,Short Entry,27.07,0.0,10039.22537700001
2004-12-01,MSFT,Short Exit,27.25,-0.17999999999999972,10039.04537700001
2004-12-02,A,Long Entry,17.195993,0.0,10039.04537700001
2004-12-08,A,Long Exit,16.831186,-0.36480700000000255,10038.68057000001
2004-12-09,MSFT,Long Entry,27.23,0.0,10038.68057000001
2004-12-13,MSFT,Long Exit,27.25,0.019999999999999574,10038.70057000001
2004-12-14,A,Long Entry,17.310444,0.0,10038.70057000001
2004-12-22,A,Long Exit,17.167381,-0.1430630000000015,10038.55750700001
2004-12-23,MSFT,Short Entry,27.01,0.0,10038.55750700001
2004-12-24,MSFT,Short Exit,27.01,0.0,10038.55750700001
2004-12-25,A,Long Entry,17.145924,0.0,10038.55750700001
2004-12-27,A,Long Exit,17.024321,-0.12160300000000035,10038.43590400001
2004-12-28,MSFT,Short Entry,26.950001,0.0,10038.43590400001
2005-01-03,MSFT,Short Exit,26.74,0.21000100000000188,10038.64590500001
2005-01-04,A,Short Entry,16.630901,0.0,10038.64590500001
2005-01-20,A,Short Exit,15.915594,0.715307000000001,10039.36121200001
2005-01-21,MSFT,Short Entry,25.65,0.0,10039.36121200001
2005-01-27,MSFT,Short Exit,26.110001,-0.4600010000000019,10038.901211000011
2005-01-28,A,Short Entry,15.457797,0.0,10038.901211000011
2005-01-31,A,Short Exit,15.815451,-0.35765400000000014,10038.543557000012
2005-02-01,MSFT,Long Entry,26.389999,0.0,10038.543557000012
2005-02-07,MSFT,Long Exit,26.16,-0.2299989999999994,10038.313558000013
2005-02-08,A,Long Entry,16.988556,0.0,10038.313558000013
2005-02-18,A,Long Exit,16.8598,-0.1287559999999992,10038.184802000012
2005-02-19,MSFT,Short Entry,25.48,0.0,10038.184802000012
2005-03-03,MSFT,Short Exit,25.17,0.3099999999999987,10038.494802000012
2005-03-04,A,Long Entry,17.246065,0.0,10038.494802000012
2005-03-11,A,Long Exit,16.695278,-0.5507870000000032,10037.944015000012
2005-03-12,MSFT,Short Entry,25.09,0.0,10037.944015000012
2005-03-14,MSFT,Short Exit,25.110001,-0.0200010000000006,10037.924014000011
2005-03-15,A,Short Entry,16.638054,0.0,10037.924014000011
2005-03-22,A,Short Exit,16.151646,0.48640800000000084,10038.410422000012
2005-03-23,MSFT,Short Entry,24.18,0.0,10038.410422000012
2005-04-01,MSFT,Short Exit,24.120001,0.059999000000001246,10038.47042100001
2005-04-02,A,Short Entry,15.786838,0.0,10038.47042100001
2005-04-07,A,Short Exit,15.436338,0.35050000000000026,10038.820921000011
2005-04-08,A,Short Entry,15.286123,0.0,10038.820921000011
2005-04-12,A,Short Exit,15.27897,0.007153000000000631,10038.828074000012
2005-04-13,A,Short Entry,14.885551,0.0,10038.828074000012
2005-04-26,A,Short Exit,15.264664,-0.37911300000000026,10038.448961000011
2005-04-27,A,Long Entry,15.18598,0.0,10038.448961000011
2005-04-28,A,Long Exit,14.771102,-0.41487799999999986,10038.034083000011
2005-04-29,MSFT,Long Entry,25.299999,0.0,10038.034083000011
2005-05-05,MSFT,Long Exit,25.23,-0.06999899999999926,10037.964084000012
2005-05-06,A,Long Entry,15.379113,0.0,10037.964084000012
2005-06-07,A,Long Exit,17.324751,1.9456379999999989,10039.909722000011
2005-06-08,A,Long Entry,17.489269,0.0,10039.909722000011
2005-06-10,A,Long Exit,17.525036,0.03576699999999988,10039.94548900001
2005-06-11,MSFT,Short Entry,25.43,0.0,10039.94548900001
2005-06-14,MSFT,Short Exit,25.360001,0.06999899999999926,10040.01548800001
2005-06-15,MSFT,Short Entry,25.26,0.0,10040.01548800001
2005-06-17,MSFT,Short Exit,25.040001,0.2199990000000014,10040.23548700001
2005-06-18,A,Long Entry,17.718168,0.0,10040.23548700001
2005-06-21,A,Long Exit,17.653791,-0.06437700000000035,10040.17111000001
2005-06-22,MSFT,Short Entry,25.07,0.0,10040.17111000001
2005-06-27,MSFT,Short Exit,25.049999,0.0200010000000006,10040.191111000011
2005-06-28,A,Short Entry,16.802574,0.0,10040.191111000011
2005-07-21,A,Short Exit,18.490702,-1.688127999999999,10038.502983000011
2005-07-22,A,Long Entry,18.304722,0.0,10038.502983000011
2005-07-25,A,Long Exit,18.311874,0.007151999999997827,10038.510135000011
2005-07-26,MSFT,Short Entry,25.540001,0.0,10038.510135000011
2005-07-27,MSFT,Short Exit,25.719999,-0.1799980000000012,10038.330137000012
2005-07-28,A,Long Entry,18.898426,0.0,10038.330137000012
2005-08-02,A,Long Exit,19.048641,0.15021499999999932,10038.480352000011
2005-08-03,MSFT,Long Entry,27.25,0.0,10038.480352000011
2005-08-15,MSFT,Long Exit,27.129999,-0.12000099999999847,10038.360351000012
2005-08-16,A,Long Entry,21.802574,0.0,10038.360351000012
2005-09-14,A,Long Exit,23.340487,1.5379129999999996,10039.898264000012
2005-09-15,MSFT,Short Entry,26.27,0.0,10039.898264000012
2005-09-16,MSFT,Short Exit,26.07,0.1999999999999993,10040.098264000013
2005-09-17,A,Long Entry,24.256081,0.0,10040.098264000013
2005-09-20,A,Long Exit,24.341917,0.08583600000000047,10040.184100000013
2005-09-21,MSFT,Short Entry,25.49,0.0,10040.184100000013
2005-09-30,MSFT,Short Exit,25.73,-0.240000000000002,10039.944100000013
2005-10-01,A,Short Entry,23.426323,0.0,10039.944100000013
2005-10-03,A,Short Exit,23.597998,-0.17167500000000047,10039.772425000014
2005-10-04,A,Short Entry,23.218884,0.0,10039.772425000014
2005-10-19,A,Short Exit,22.303289,0.9155949999999997,10040.688020000014
2005-10-20,A,Short Entry,22.04578,0.0,10040.688020000014
2005-10-24,A,Short Exit,22.296137,-0.25035700000000105,10040.437663000013
2005-10-25,MSFT,Long Entry,25.030001,0.0,10040.437663000013
2005-11-15,MSFT,Long Exit,27.5,2.4699990000000014,10042.907662000014
2005-11-16,MSFT,Long Entry,27.74,0.0,10042.907662000014
2005-11-18,MSFT,Long Exit,28.07,0.33000000000000185,10043.237662000014
2005-11-19,A,Long Entry,24.971388,0.0,10043.237662000014
2005-12-05,A,Long Exit,25.035765,0.06437700000000035,10043.302039000015
2005-12-06,A,Short Entry,24.992847,0.0,10043.302039000015
2005-12-12,A,Short Exit,25.500715,-0.5078679999999984,10042.794171000014
2005-12-13,MSFT,Short Entry,27.129999,0.0,10042.794171000014
2005-12-27,MSFT,Short Exit,26.459999,0.6700000000000017,10043.464171000014
2005-12-28,A,Short Entry,24.248926,0.0,10043.464171000014
2006-01-06,A,Short Exit,24.785408,-0.5364819999999995,10042.927689000015
2006-01-07,MSFT,Long Entry,26.91,0.0,10042.927689000015
2006-01-09,MSFT,Long Exit,26.860001,-0.04999899999999968,10042.877690000014
2006-01-10,A,Long Entry,25.035765,0.0,10042.877690000014
2006-01-11,A,Long Exit,25.028612,-0.007153000000002407,10042.870537000013
2006-01-12,MSFT,Long Entry,27.139999,0.0,10042.870537000013
2006-01-17,MSFT,Long Exit,26.99,-0.1499990000000011,10042.720538000014
2006-01-18,A,Long Entry,24.6495,0.0,10042.720538000014
2006-01-20,A,Long Exit,24.499285,-0.15021499999999932,10042.570323000014
2006-01-21,MSFT,Short Entry,26.41,0.0,10042.570323000014
2006-02-09,MSFT,Short Exit,26.66,-0.25,10042.320323000014
2006-02-10,A,Long Entry,25.658083,0.0,10042.320323000014
2006-02-13,A,Long Exit,24.642345,-1.0157380000000025,10041.304585000014
2006-02-14,MSFT,Short Entry,26.65,0.0,10041.304585000014
2006-02-21,MSFT,Short Exit,26.540001,0.1099989999999984,10041.414584000015
2006-02-22,A,Long Entry,25.3505,0.0,10041.414584000015
2006-02-24,A,Long Exit,25.693848,0.3433479999999989,10041.757932000015
2006-02-25,MSFT,Short Entry,26.629999,0.0,10041.757932000015
2006-02-27,MSFT,Short Exit,27.049999,-0.41999999999999815,10041.337932000015
2006-02-28,A,Long Entry,25.751074,0.0,10041.337932000015
2006-03-09,A,Long Exit,25.901287,0.15021300000000082,10041.488145000016
2006-03-10,MSFT,Long Entry,27.17,0.0,10041.488145000016
2006-03-13,MSFT,Long Exit,27.110001,-0.059999000000001246,10041.428146000017
2006-03-14,A,Long Entry,26.351931,0.0,10041.428146000017
2006-03-21,A,Long Exit,26.552217,0.2002859999999984,10041.628432000016
2006-03-22,A,Long Entry,26.53791,0.0,10041.628432000016
2006-03-31,A,Long Exit,26.8598,0.3218899999999998,10041.950322000015
2006-04-01,MSFT,Short Entry,27.209999,0.0,10041.950322000015
2006-04-04,MSFT,Short Exit,27.639999,-0.4299999999999997,10041.520322000015
2006-04-05,A,Long Entry,27.339056,0.0,10041.520322000015
2006-04-10,A,Long Exit,26.409157,-0.9298989999999989,10040.590423000014
2006-04-11,A,Long Entry,26.444921,0.0,10040.590423000014
2006-04-18,A,Long Exit,27.174536,0.729614999999999,10041.320038000014
2006-04-19,MSFT,Short Entry,27.030001,0.0,10041.320038000014
2006-04-21,MSFT,Short Exit,27.15,-0.11999899999999997,10041.200039000014
2006-04-22,A,Long Entry,27.76824,0.0,10041.200039000014
2006-04-28,A,Long Exit,27.482117,-0.2861229999999999,10040.913916000014
2006-04-29,MSFT,Short Entry,24.15,0.0,10040.913916000014
2006-05-16,MSFT,Short Exit,23.01,1.139999999999997,10042.053916000013
2006-05-17,A,Short Entry,24.885551,0.0,10042.053916000013
2006-05-31,A,Short Exit,24.957083,-0.07153200000000126,10041.982384000014
2006-06-01,A,Long Entry,25.057224,0.0,10041.982384000014
2006-06-05,A,Long Exit,24.563662,-0.4935620000000007,10041.488822000014
2006-06-06,MSFT,Short Entry,22.129999,0.0,10041.488822000014
2006-06-13,MSFT,Short Exit,21.51,0.619999,10042.108821000014
2006-06-14,A,Short Entry,22.832619,0.0,10042.108821000014
2006-06-21,A,Short Exit,23.361946,-0.5293269999999985,10041.579494000014
2006-06-22,A,Short Entry,23.082975,0.0,10041.579494000014
2006-06-26,A,Short Exit,22.489269,0.593706000000001,10042.173200000014
2006-06-27,MSFT,Long Entry,22.860001,0.0,10042.173200000014
2006-06-30,MSFT,Long Exit,23.299999,0.4399979999999992,10042.613198000014
2006-07-01,A,Short Entry,22.575108,0.0,10042.613198000014
2006-07-03,A,Short Exit,22.7897,-0.21459199999999967,10042.398606000013
2006-07-04,MSFT,Long Entry,23.700001,0.0,10042.398606000013
2006-07-05,MSFT,Long Exit,23.35,-0.3500009999999989,10042.048605000013
2006-07-06,MSFT,Long Entry,23.48,0.0,10042.048605000013
2006-07-12,MSFT,Long Exit,22.639999,-0.8400010000000009,10041.208604000012
2006-07-13,A,Short Entry,20.364807,0.0,10041.208604000012
2006-07-25,A,Short Exit,20.85837,-0.49356300000000175,10040.715041000012
2006-07-26,MSFT,Long Entry,24.370001,0.0,10040.715041000012
2006-08-02,MSFT,Long Exit,24.299999,-0.07000199999999879,10040.645039000012
2006-08-03,MSFT,Long Entry,24.209999,0.0,10040.645039000012
2006-08-07,MSFT,Long Exit,24.219999,0.010000000000001563,10040.655039000012
2006-08-08,A,Short Entry,19.370529,0.0,10040.655039000012
2006-08-10,A,Short Exit,19.885551,-0.5150219999999983,10040.140017000012
2006-08-11,A,Short Entry,19.456366,0.0,10040.140017000012
2006-08-14,A,Short Exit,20.364807,-0.9084409999999998,10039.231576000013
2006-08-15,A,Long Entry,22.260372,0.0,10039.231576000013
2006-08-29,A,Long Exit,22.432047,0.17167500000000047,10039.403251000012
2006-08-30,MSFT,Long Entry,25.799999,0.0,10039.403251000012
2006-09-01,MSFT,Long Exit,25.84,0.040001000000000175,10039.443252000012
2006-09-02,A,Short Entry,22.546495,0.0,10039.443252000012
2006-09-04,A,Short Exit,22.546495,0.0,10039.443252000012
2006-09-05,A,Long Entry,22.58226,0.0,10039.443252000012
2006-09-07,A,Long Exit,21.773964,-0.8082960000000021,10038.634956000013
2006-09-08,MSFT,Short Entry,25.6,0.0,10038.634956000013
2006-09-11,MSFT,Short Exit,25.91,-0.3099999999999987,10038.324956000013
2006-09-12,A,Long Entry,22.532188,0.0,10038.324956000013
2006-09-15,A,Long Exit,22.11731,-0.41487800000000163,10037.910078000014
2006-09-16,MSFT,Long Entry,26.85,0.0,10037.910078000014
2006-09-21,MSFT,Long Exit,26.9,0.04999999999999716,10037.960078000013
2006-09-22,A,Long Entry,23.233191,0.0,10037.960078000013
2006-09-26,A,Long Exit,23.562231,0.3290399999999991,10038.289118000013
2006-09-27,MSFT,Long Entry,27.440001,0.0,10038.289118000013
2006-09-28,MSFT,Long Exit,27.4,-0.040001000000000175,10038.249117000014
2006-09-29,A,Long Entry,23.383406,0.0,10038.249117000014
2006-10-04,A,Long Exit,23.633762,0.250356,10038.499473000014
2006-10-05,MSFT,Long Entry,27.92,0.0,10038.499473000014
2006-10-11,MSFT,Long Exit,27.540001,-0.37999900000000153,10038.119474000014
2006-10-12,MSFT,Long Entry,28.219999,0.0,10038.119474000014
2006-10-13,MSFT,Long Exit,28.370001,0.15000199999999708,10038.269476000014
2006-10-14,A,Long Entry,24.678112,0.0,10038.269476000014
2006-11-10,A,Long Exit,24.563662,-0.11444999999999794,10038.155026000015
2006-11-11,MSFT,Long Entry,29.24,0.0,10038.155026000015
2006-11-14,MSFT,Long Exit,29.23,-0.00999999999999801,10038.145026000015
2006-11-15,A,Short Entry,23.705294,0.0,10038.145026000015
2006-11-16,A,Short Exit,24.070101,-0.36480700000000255,10037.780219000015
2006-11-17,MSFT,Long Entry,29.4,0.0,10037.780219000015
2006-11-24,MSFT,Long Exit,29.76,0.360000000000003,10038.140219000015
2006-11-25,A,Short Entry,24.005722,0.0,10038.140219000015
2006-12-05,A,Short Exit,23.719599,0.2861229999999999,10038.426342000015
2006-12-06,MSFT,Short Entry,28.99,0.0,10038.426342000015
2006-12-11,MSFT,Short Exit,29.540001,-0.5500010000000017,10037.876341000016
2006-12-12,A,Long Entry,24.220316,0.0,10037.876341000016
2006-12-19,A,Long Exit,24.406296,0.1859800000000007,10038.062321000016
2006-12-20,MSFT,Long Entry,30.09,0.0,10038.062321000016
2006-12-25,MSFT,Long Exit,29.639999,-0.4500010000000003,10037.612320000017
2006-12-26,MSFT,Long Entry,29.99,0.0,10037.612320000017
2006-12-27,MSFT,Long Exit,30.02,0.030000000000001137,10037.642320000017
2006-12-28,A,Long Entry,25.293276,0.0,10037.642320000017
2007-01-03,A,Long Exit,24.535049,-0.758226999999998,10036.884093000017
2007-01-04,MSFT,Short Entry,29.809999,0.0,10036.884093000017
2007-01-05,MSFT,Short Exit,29.639999,0.1700000000000017,10037.054093000017
2007-01-06,A,Long Entry,24.384834,0.0,10037.054093000017
2007-01-08,A,Long Exit,24.299,-0.08583400000000196,10036.968259000017
2007-01-09,A,Short Entry,24.327612,0.0,10036.968259000017
2007-01-12,A,Short Exit,24.034334,0.29327799999999726,10037.261537000017
2007-01-13,MSFT,Long Entry,31.209999,0.0,10037.261537000017
2007-01-18,MSFT,Long Exit,31.0,-0.20999899999999982,10037.051538000016
2007-01-19,MSFT,Long Entry,31.110001,0.0,10037.051538000016
2007-01-22,MSFT,Long Exit,30.719999,-0.39000199999999907,10036.661536000016
2007-01-23,A,Short Entry,23.397711,0.0,10036.661536000016
2007-01-24,A,Short Exit,23.32618,0.07153100000000023,10036.733067000016
2007-01-25,A,Short Entry,22.93276,0.0,10036.733067000016
2007-02-01,A,Short Exit,23.025751,-0.09299100000000138,10036.640076000016
2007-02-02,MSFT,Short Entry,30.190001,0.0,10036.640076000016
2007-02-15,MSFT,Short Exit,29.459999,0.7300019999999989,10037.370078000016
2007-02-16,MSFT,Short Entry,28.74,0.0,10037.370078000016
2007-02-21,MSFT,Short Exit,29.35,-0.610000000000003,10036.760078000016
2007-02-22,A,Long Entry,23.60515,0.0,10036.760078000016
2007-02-27,A,Long Exit,22.968527,-0.6366229999999966,10036.123455000015
2007-02-28,MSFT,Short Entry,28.17,0.0,10036.123455000015
2007-03-01,MSFT,Short Exit,28.09,0.08000000000000185,10036.203455000015
2007-03-02,A,Short Entry,21.974249,0.0,10036.203455000015
2007-03-07,A,Short Exit,22.017166,-0.042916999999999206,10036.160538000015
2007-03-08,MSFT,Short Entry,27.32,0.0,10036.160538000015
2007-03-16,MSFT,Short Exit,27.33,-0.00999999999999801,10036.150538000014
2007-03-17,A,Long Entry,22.711016,0.0,10036.150538000014
2007-03-22,A,Long Exit,23.311874,0.6008579999999988,10036.751396000014
2007-03-23,A,Long Entry,23.762518,0.0,10036.751396000014
2007-04-13,A,Long Exit,24.656652,0.8941340000000011,10037.645530000014
2007-04-14,MSFT,Long Entry,28.610001,0.0,10037.645530000014
2007-04-18,MSFT,Long Exit,28.6,-0.010000999999999038,10037.635529000014
2007-04-19,A,Long Entry,25.207439,0.0,10037.635529000014
2007-04-24,A,Long Exit,25.278971,0.07153199999999771,10037.707061000014
2007-04-25,MSFT,Long Entry,28.99,0.0,10037.707061000014
2007-05-11,MSFT,Long Exit,30.889999,1.899999000000001,10039.607060000013
2007-05-12,A,Long Entry,25.901287,0.0,10039.607060000013
2007-06-01,A,Long Exit,27.381973,1.4806859999999986,10041.087746000014
2007-06-02,MSFT,Short Entry,30.59,0.0,10041.087746000014
2007-06-08,MSFT,Short Exit,30.049999,0.5400010000000002,10041.627747000013
2007-06-09,A,Short Entry,26.845493,0.0,10041.627747000013
2007-06-12,A,Short Exit,26.802574,0.04291900000000126,10041.670666000013
2007-06-13,MSFT,Short Entry,30.389999,0.0,10041.670666000013
2007-06-14,MSFT,Short Exit,30.52,-0.13000100000000003,10041.540665000013
2007-06-15,A,Long Entry,27.696711,0.0,10041.540665000013
2007-06-20,A,Long Exit,27.711016,0.014305000000000234,10041.554970000014
2007-06-21,A,Long Entry,27.997139,0.0,10041.554970000014
2007-06-27,A,Long Exit,27.532188,-0.4649509999999992,10041.090019000014
2007-06-28,MSFT,Short Entry,29.83,0.0,10041.090019000014
2007-07-04,MSFT,Short Exit,30.02,-0.19000000000000128,10040.900019000013
2007-07-05,A,Long Entry,28.304722,0.0,10040.900019000013
2007-07-17,A,Long Exit,28.469242,0.16451999999999956,10041.064539000014
2007-07-18,MSFT,Long Entry,30.92,0.0,10041.064539000014
2007-07-26,MSFT,Long Exit,29.98,-0.9400000000000013,10040.124539000013
2007-07-27,A,Short Entry,26.924177,0.0,10040.124539000013
2007-07-31,A,Short Exit,27.288984,-0.364806999999999,10039.759732000013
2007-08-01,MSFT,Short Entry,29.299999,0.0,10039.759732000013
2007-08-09,MSFT,Short Exit,29.299999,0.0,10039.759732000013
2007-08-10,A,Short Entry,25.572247,0.0,10039.759732000013
2007-08-23,A,Short Exit,24.778255,0.7939919999999994,10040.553724000014
2007-08-24,A,Short Entry,25.178827,0.0,10040.553724000014
2007-09-13,A,Short Exit,25.994278,-0.815451000000003,10039.738273000014
2007-09-14,MSFT,Long Entry,29.040001,0.0,10039.738273000014
2007-09-17,MSFT,Long Exit,28.73,-0.31000099999999975,10039.428272000014
2007-09-18,A,Long Entry,26.609442,0.0,10039.428272000014
2007-09-20,A,Long Exit,26.480686,-0.12875600000000276,10039.299516000014
2007-09-21,A,Long Entry,26.402002,0.0,10039.299516000014
2007-09-24,A,Long Exit,26.151646,-0.250356,10039.049160000013
2007-09-25,MSFT,Long Entry,29.559999,0.0,10039.049160000013
2007-09-27,MSFT,Long Exit,29.49,-0.06999900000000281,10038.979161000014
2007-09-28,A,Long Entry,26.380545,0.0,10038.979161000014
2007-10-01,A,Long Exit,26.473534,0.09298899999999932,10039.072150000015
2007-10-02,MSFT,Long Entry,29.700001,0.0,10039.072150000015
2007-10-08,MSFT,Long Exit,29.84,0.13999899999999954,10039.212149000015
2007-10-09,A,Long Entry,27.296137,0.0,10039.212149000015
2007-10-10,A,Long Exit,27.088697,-0.20744000000000185,10039.004709000015
2007-10-11,MSFT,Long Entry,29.91,0.0,10039.004709000015
2007-10-15,MSFT,Long Exit,30.040001,0.13000100000000003,10039.134710000015
2007-10-16,A,Long Entry,27.39628,0.0,10039.134710000015
2007-10-17,A,Long Exit,27.446352,0.050072000000000116,10039.184782000015
2007-10-18,MSFT,Long Entry,31.16,0.0,10039.184782000015
2007-10-19,MSFT,Long Exit,30.17,-0.9899999999999984,10038.194782000015
2007-10-20,A,Short Entry,26.680973,0.0,10038.194782000015
2007-10-23,A,Short Exit,26.702433,-0.021459999999997592,10038.173322000015
2007-10-24,MSFT,Long Entry,31.25,0.0,10038.173322000015
2007-11-09,MSFT,Long Exit,33.73,2.479999999999997,10040.653322000015
2007-11-10,A,Short Entry,23.884121,0.0,10040.653322000015
2007-11-14,A,Short Exit,24.463518,-0.5793970000000002,10040.073925000015
2007-11-15,MSFT,Short Entry,33.759998,0.0,10040.073925000015
2007-11-22,MSFT,Short Exit,34.23,-0.4700019999999938,10039.603923000015
2007-11-23,A,Long Entry,26.402002,0.0,10039.603923000015
2007-12-04,A,Long Exit,26.809729,0.4077270000000013,10040.011650000015
2007-12-05,A,Long Entry,27.06724,0.0,10040.011650000015
2007-12-10,A,Long Exit,27.103004,0.0357639999999968,10040.047414000015
2007-12-11,MSFT,Long Entry,34.099998,0.0,10040.047414000015
2007-12-17,MSFT,Long Exit,34.389999,0.29000100000000373,10040.337415000015
2007-12-18,MSFT,Long Entry,34.740002,0.0,10040.337415000015
2007-12-19,MSFT,Long Exit,34.790001,0.04999899999999968,10040.387414000015
2007-12-20,A,Short Entry,26.051502,0.0,10040.387414000015
2007-12-21,A,Short Exit,26.602289,-0.5507869999999997,10039.836627000015
2007-12-22,MSFT,Long Entry,36.060001,0.0,10039.836627000015
2007-12-28,MSFT,Long Exit,36.119999,0.05999800000000022,10039.896625000016
2007-12-29,A,Long Entry,26.816881,0.0,10039.896625000016
2007-12-31,A,Long Exit,26.280401,-0.5364799999999974,10039.360145000015
2008-01-01,A,Long Entry,26.280401,0.0,10039.360145000015
2008-01-07,A,Long Exit,25.278971,-1.0014300000000027,10038.358715000015
2008-01-08,MSFT,Short Entry,33.450001,0.0,10038.358715000015
2008-01-22,MSFT,Short Exit,31.959999,1.4900020000000005,10039.848717000015
2008-01-23,MSFT,Short Entry,31.93,0.0,10039.848717000015
2008-01-24,MSFT,Short Exit,33.25,-1.3200000000000003,10038.528717000016
2008-01-25,A,Short Entry,23.741058,0.0,10038.528717000016
2008-02-01,A,Short Exit,24.6495,-0.9084420000000009,10037.620275000016
2008-02-02,MSFT,Short Entry,30.450001,0.0,10037.620275000016
2008-02-15,MSFT,Short Exit,28.42,2.0300009999999986,10039.650276000015
2008-02-16,A,Short Entry,21.924177,0.0,10039.650276000015
2008-02-22,A,Short Exit,22.467812,-0.5436349999999983,10039.106641000015
2008-02-23,MSFT,Short Entry,27.68,0.0,10039.106641000015
2008-03-05,MSFT,Short Exit,28.120001,-0.44000099999999875,10038.666640000014
2008-03-06,A,Short Entry,21.559372,0.0,10038.666640000014
2008-03-14,A,Short Exit,21.201717,0.35765500000000117,10039.024295000014
2008-03-15,MSFT,Long Entry,27.959999,0.0,10039.024295000014
2008-03-19,MSFT,Long Exit,28.620001,0.6600019999999986,10039.684297000014
2008-03-20,MSFT,Long Entry,29.18,0.0,10039.684297000014
2008-03-26,MSFT,Long Exit,28.559999,-0.6200009999999985,10039.064296000015
2008-03-27,A,Short Entry,20.901287,0.0,10039.064296000015
2008-03-28,A,Short Exit,21.158798,-0.25751100000000093,10038.806785000015
2008-03-29,MSFT,Short Entry,27.91,0.0,10038.806785000015
2008-03-31,MSFT,Short Exit,28.379999,-0.4699990000000014,10038.336786000014
2008-04-01,A,Long Entry,22.095852,0.0,10038.336786000014
2008-04-14,A,Long Exit,21.638054,-0.45779800000000037,10037.878988000015
2008-04-15,MSFT,Short Entry,28.25,0.0,10037.878988000015
2008-04-16,MSFT,Short Exit,28.950001,-0.7000010000000003,10037.178987000016
2008-04-17,A,Short Entry,21.523605,0.0,10037.178987000016
2008-04-18,A,Short Exit,22.153076,-0.6294709999999988,10036.549516000016
2008-04-19,MSFT,Long Entry,30.0,0.0,10036.549516000016
2008-04-29,MSFT,Long Exit,28.639999,-1.3600010000000005,10035.189515000016
2008-04-30,MSFT,Short Entry,28.52,0.0,10035.189515000016
2008-05-01,MSFT,Short Exit,29.4,-0.879999999999999,10034.309515000017
2008-05-02,A,Long Entry,22.939915,0.0,10034.309515000017
2008-05-05,A,Long Exit,22.618027,-0.32188799999999773,10033.987627000017
