le, lx, se, sx, bw, bsdd, bsdu, total_profit
5, 1, 4, 1, 22, 1.00, 1.50, 9973.52
5, 1, 4, 1, 22, 1.50, 1.00, 9973.52
5, 1, 4, 1, 22, 1.50, 1.50, 9973.52
5, 1, 4, 1, 23, 1.00, 1.00, 9973.52
5, 1, 4, 1, 23, 1.00, 1.50, 9973.52
5, 1, 4, 1, 23, 1.50, 1.00, 9973.52
5, 1, 4, 1, 23, 1.50, 1.50, 9973.52
5, 1, 4, 1, 24, 1.00, 1.00, 9973.52
5, 1, 4, 1, 24, 1.00, 1.50, 9973.52
5, 1, 4, 1, 24, 1.50, 1.00, 9973.52
5, 1, 4, 1, 24, 1.50, 1.50, 9973.52
5, 1, 4, 1, 25, 1.00, 1.00, 9973.52
5, 1, 4, 1, 25, 1.00, 1.50, 9973.52
5, 1, 4, 1, 25, 1.50, 1.00, 9973.52
5, 1, 4, 1, 25, 1.50, 1.50, 9973.52
5, 1, 4, 2, 15, 1.00, 1.00, 9980.16
5, 1, 4, 2, 15, 1.00, 1.50, 9980.16
5, 1, 4, 2, 15, 1.50, 1.00, 9980.16
5, 1, 4, 2, 15, 1.50, 1.50, 9980.16
5, 1, 4, 2, 16, 1.00, 1.00, 9980.16
5, 1, 4, 2, 16, 1.00, 1.50, 9980.16
5, 1, 4, 2, 16, 1.50, 1.00, 9980.16
5, 1, 4, 2, 16, 1.50, 1.50, 9980.16
5, 1, 4, 2, 17, 1.00, 1.00, 9980.16
5, 1, 4, 2, 17, 1.00, 1.50, 9980.16
5, 1, 4, 2, 17, 1.50, 1.00, 9980.16
5, 1, 4, 2, 17, 1.50, 1.50, 9980.16
5, 1, 4, 2, 18, 1.00, 1.00, 9980.16
5, 1, 4, 2, 18, 1.00, 1.50, 9980.16
5, 1, 4, 2, 18, 1.50, 1.00, 9980.16
5, 1, 4, 2, 18, 1.50, 1.50, 9980.16
5, 1, 4, 2, 19, 1.00, 1.00, 9980.16
5, 1, 4, 2, 19, 1.00, 1.50, 9980.16
5, 1, 4, 2, 19, 1.50, 1.00, 9980.16
5, 1, 4, 2, 19, 1.50, 1.50, 9980.16
5, 1, 4, 2, 20, 1.00, 1.00, 9980.16
5, 1, 4, 2, 20, 1.00, 1.50, 9980.16
5, 1, 4, 2, 20, 1.50, 1.00, 9980.16
5, 1, 4, 2, 20, 1.50, 1.50, 9980.16
5, 1, 4, 2, 21, 1.00, 1.00, 9980.16
5, 1, 4, 2, 21, 1.00, 1.50, 9980.16
5, 1, 4, 2, 21, 1.50, 1.00, 9980.16
5, 1, 4, 2, 21, 1.50, 1.50, 9980.16
5, 1, 4, 2, 22, 1.00, 1.00, 9980.16
5, 1, 4, 2, 22, 1.00, 1.50, 9980.16
5, 1, 4, 2, 22, 1.50, 1.00, 9980.16
5, 1, 4, 2, 22, 1.50, 1.50, 9980.16
5, 1, 4, 2, 23, 1.00, 1.00, 9980.16
5, 1, 4, 2, 23, 1.00, 1.50, 9980.16
5, 1, 4, 2, 23, 1.50, 1.00, 9980.16
5, 1, 4, 2, 23, 1.50, 1.50, 9980.16
5, 1, 4, 2, 24, 1.00, 1.00, 9980.16
5, 1, 4, 2, 24, 1.00, 1.50, 9980.16
5, 1, 4, 2, 24, 1.50, 1.00, 9980.16
5, 1, 4, 2, 24, 1.50, 1.50, 9980.16
5, 1, 4, 2, 25, 1.00, 1.00, 9980.16
5, 1, 4, 2, 25, 1.00, 1.50, 9980.16
5, 1, 4, 2, 25, 1.50, 1.00, 9980.16
5, 1, 4, 2, 25, 1.50, 1.50, 9980.16
5, 1, 5, 1, 15, 1.00, 1.00, 9988.72
5, 1, 5, 1, 15, 1.00, 1.50, 9988.72
5, 1, 5, 1, 15, 1.50, 1.00, 9988.72
5, 1, 5, 1, 15, 1.50, 1.50, 9988.72
5, 1, 5, 1, 16, 1.00, 1.00, 9988.72
5, 1, 5, 1, 16, 1.00, 1.50, 9988.72
5, 1, 5, 1, 16, 1.50, 1.00, 9988.72
5, 1, 5, 1, 16, 1.50, 1.50, 9988.72
5, 1, 5, 1, 17, 1.00, 1.00, 9988.72
5, 1, 5, 1, 17, 1.00, 1.50, 9988.72
5, 1, 5, 1, 17, 1.50, 1.00, 9988.72
5, 1, 5, 1, 17, 1.50, 1.50, 9988.72
5, 1, 5, 1, 18, 1.00, 1.00, 9988.72
5, 1, 5, 1, 18, 1.00, 1.50, 9988.72
5, 1, 5, 1, 18, 1.50, 1.00, 9988.72
5, 1, 5, 1, 18, 1.50, 1.50, 9988.72
5, 1, 5, 1, 19, 1.00, 1.00, 9988.72
5, 1, 5, 1, 19, 1.00, 1.50, 9988.72
5, 1, 5, 1, 19, 1.50, 1.00, 9988.72
5, 1, 5, 1, 19, 1.50, 1.50, 9988.72
5, 1, 5, 1, 20, 1.00, 1.00, 9988.72
5, 1, 5, 1, 20, 1.00, 1.50, 9988.72
5, 1, 5, 1, 20, 1.50, 1.00, 9988.72
5, 1, 5, 1, 20, 1.50, 1.50, 9988.72
5, 1, 5, 1, 21, 1.00, 1.00, 9988.72
5, 1, 5, 1, 21, 1.00, 1.50, 9988.72
5, 1, 5, 1, 21, 1.50, 1.00, 9988.72
5, 1, 5, 1, 21, 1.50, 1.50, 9988.72
5, 1, 5, 1, 22, 1.00, 1.00, 9988.72
5, 1, 5, 1, 22, 1.00, 1.50, 9988.72
5, 1, 5, 1, 22, 1.50, 1.00, 9988.72
5, 1, 5, 1, 22, 1.50, 1.50, 9988.72
5, 1, 5, 1, 23, 1.00, 1.00, 9988.72
5, 1, 5, 1, 23, 1.00, 1.50, 9988.72
5, 1, 5, 1, 23, 1.50, 1.00, 9988.72
5, 1, 5, 1, 23, 1.50, 1.50, 9988.72
5, 1, 5, 1, 24, 1.00, 1.00, 9988.72
5, 1, 5, 1, 24, 1.00, 1.50, 9988.72
5, 1, 5, 1, 24, 1.50, 1.00, 9988.72
5, 1, 5, 1, 24, 1.50, 1.50, 9988.72
5, 1, 5, 1, 25, 1.00, 1.00, 9988.72
5, 1, 5, 1, 25, 1.00, 1.50, 9988.72
5, 1, 5, 1, 25, 1.50, 1.00, 9988.72
5, 1, 5, 1, 25, 1.50, 1.50, 9988.72
5, 1, 5, 2, 15, 1.00, 1.00, 9991.83
5, 1, 5, 2, 15, 1.00, 1.50, 9991.83
5, 1, 5, 2, 15, 1.50, 1.00, 9991.83
5, 1, 5, 2, 15, 1.50, 1.50, 9991.83
5, 1, 5, 2, 16, 1.00, 1.00, 9991.83
5, 1, 5, 2, 16, 1.00, 1.50, 9991.83
5, 1, 5, 2, 16, 1.50, 1.00, 9991.83
5, 1, 5, 2, 16, 1.50, 1.50, 9991.83
5, 1, 5, 2, 17, 1.00, 1.00, 9991.83
5, 1, 5, 2, 17, 1.00, 1.50, 9991.83
5, 1, 5, 2, 17, 1.50, 1.00, 9991.83
5, 1, 5, 2, 17, 1.50, 1.50, 9991.83
5, 1, 5, 2, 18, 1.00, 1.00, 9991.83
5, 1, 5, 2, 18, 1.00, 1.50, 9991.83
5, 1, 5, 2, 18, 1.50, 1.00, 9991.83
5, 1, 5, 2, 18, 1.50, 1.50, 9991.83
5, 1, 5, 2, 19, 1.00, 1.00, 9991.83
5, 1, 5, 2, 19, 1.00, 1.50, 9991.83
5, 1, 5, 2, 19, 1.50, 1.00, 9991.83
5, 1, 5, 2, 19, 1.50, 1.50, 9991.83
5, 1, 5, 2, 20, 1.00, 1.00, 9991.83
5, 1, 5, 2, 20, 1.00, 1.50, 9991.83
5, 1, 5, 2, 20, 1.50, 1.00, 9991.83
5, 1, 5, 2, 20, 1.50, 1.50, 9991.83
5, 1, 5, 2, 21, 1.00, 1.00, 9991.83
5, 1, 5, 2, 21, 1.00, 1.50, 9991.83
5, 1, 5, 2, 21, 1.50, 1.00, 9991.83
5, 1, 5, 2, 21, 1.50, 1.50, 9991.83
5, 1, 5, 2, 22, 1.00, 1.00, 9991.83
5, 1, 5, 2, 22, 1.00, 1.50, 9991.83
5, 1, 5, 2, 22, 1.50, 1.00, 9991.83
5, 1, 5, 2, 22, 1.50, 1.50, 9991.83
5, 1, 5, 2, 23, 1.00, 1.00, 9991.83
5, 1, 5, 2, 23, 1.00, 1.50, 9991.83
5, 1, 5, 2, 23, 1.50, 1.00, 9991.83
5, 1, 5, 2, 23, 1.50, 1.50, 9991.83
5, 1, 5, 2, 24, 1.00, 1.00, 9991.83
5, 1, 5, 2, 24, 1.00, 1.50, 9991.83
5, 1, 5, 2, 24, 1.50, 1.00, 9991.83
5, 1, 5, 2, 24, 1.50, 1.50, 9991.83
5, 1, 5, 2, 25, 1.00, 1.00, 9991.83
5, 1, 5, 2, 25, 1.00, 1.50, 9991.83
5, 1, 5, 2, 25, 1.50, 1.00, 9991.83
5, 1, 5, 2, 25, 1.50, 1.50, 9991.83
5, 2, 2, 1, 15, 1.00, 1.00, 9703.94
5, 2, 2, 1, 15, 1.00, 1.50, 9709.47
5, 2, 2, 1, 15, 1.50, 1.00, 9703.94
5, 2, 2, 1, 15, 1.50, 1.50, 9709.47
5, 2, 2, 1, 16, 1.00, 1.00, 9705.86
5, 2, 2, 1, 16, 1.00, 1.50, 9709.47
5, 2, 2, 1, 16, 1.50, 1.00, 9705.86
5, 2, 2, 1, 16, 1.50, 1.50, 9709.47
5, 2, 2, 1, 17, 1.00, 1.00, 9705.37
5, 2, 2, 1, 17, 1.00, 1.50, 9709.47
5, 2, 2, 1, 17, 1.50, 1.00, 9705.37
5, 2, 2, 1, 17, 1.50, 1.50, 9709.47
5, 2, 2, 1, 18, 1.00, 1.00, 9710.01
5, 2, 2, 1, 18, 1.00, 1.50, 9709.47
5, 2, 2, 1, 18, 1.50, 1.00, 9710.01
5, 2, 2, 1, 18, 1.50, 1.50, 9709.47
5, 2, 2, 1, 19, 1.00, 1.00, 9716.20
5, 2, 2, 1, 19, 1.00, 1.50, 9709.47
5, 2, 2, 1, 19, 1.50, 1.00, 9716.20
5, 2, 2, 1, 19, 1.50, 1.50, 9709.47
5, 2, 2, 1, 20, 1.00, 1.00, 9721.01
5, 2, 2, 1, 20, 1.00, 1.50, 9709.47
5, 2, 2, 1, 20, 1.50, 1.00, 9721.01
5, 2, 2, 1, 20, 1.50, 1.50, 9709.47
5, 2, 2, 1, 21, 1.00, 1.00, 9727.21
5, 2, 2, 1, 21, 1.00, 1.50, 9712.88
5, 2, 2, 1, 21, 1.50, 1.00, 9727.21
5, 2, 2, 1, 21, 1.50, 1.50, 9712.88
5, 2, 2, 1, 22, 1.00, 1.00, 9735.99
5, 2, 2, 1, 22, 1.00, 1.50, 9712.88
5, 2, 2, 1, 22, 1.50, 1.00, 9735.99
5, 2, 2, 1, 22, 1.50, 1.50, 9712.88
5, 2, 2, 1, 23, 1.00, 1.00, 9739.90
5, 2, 2, 1, 23, 1.00, 1.50, 9713.90
5, 2, 2, 1, 23, 1.50, 1.00, 9739.90
5, 2, 2, 1, 23, 1.50, 1.50, 9713.90
5, 2, 2, 1, 24, 1.00, 1.00, 9739.98
5, 2, 2, 1, 24, 1.00, 1.50, 9713.90
5, 2, 2, 1, 24, 1.50, 1.00, 9739.98
5, 2, 2, 1, 24, 1.50, 1.50, 9713.90
5, 2, 2, 1, 25, 1.00, 1.00, 9737.43
5, 2, 2, 1, 25, 1.00, 1.50, 9708.40
5, 2, 2, 1, 25, 1.50, 1.00, 9737.43
5, 2, 2, 1, 25, 1.50, 1.50, 9708.40
5, 2, 2, 2, 15, 1.00, 1.00, 9623.49
5, 2, 2, 2, 15, 1.00, 1.50, 9619.77
5, 2, 2, 2, 15, 1.50, 1.00, 9623.49
5, 2, 2, 2, 15, 1.50, 1.50, 9619.77
5, 2, 2, 2, 16, 1.00, 1.00, 9623.74
5, 2, 2, 2, 16, 1.00, 1.50, 9619.77
5, 2, 2, 2, 16, 1.50, 1.00, 9623.74
5, 2, 2, 2, 16, 1.50, 1.50, 9619.77
5, 2, 2, 2, 17, 1.00, 1.00, 9622.84
5, 2, 2, 2, 17, 1.00, 1.50, 9619.77
5, 2, 2, 2, 17, 1.50, 1.00, 9622.84
5, 2, 2, 2, 17, 1.50, 1.50, 9619.77
5, 2, 2, 2, 18, 1.00, 1.00, 9628.74
5, 2, 2, 2, 18, 1.00, 1.50, 9619.77
5, 2, 2, 2, 18, 1.50, 1.00, 9628.74
5, 2, 2, 2, 18, 1.50, 1.50, 9619.77
5, 2, 2, 2, 19, 1.00, 1.00, 9640.93
5, 2, 2, 2, 19, 1.00, 1.50, 9619.77
5, 2, 2, 2, 19, 1.50, 1.00, 9640.93
5, 2, 2, 2, 19, 1.50, 1.50, 9619.77
5, 2, 2, 2, 20, 1.00, 1.00, 9652.40
5, 2, 2, 2, 20, 1.00, 1.50, 9619.77
5, 2, 2, 2, 20, 1.50, 1.00, 9652.40
5, 2, 2, 2, 20, 1.50, 1.50, 9619.77
5, 2, 2, 2, 21, 1.00, 1.00, 9658.83
5, 2, 2, 2, 21, 1.00, 1.50, 9619.77
5, 2, 2, 2, 21, 1.50, 1.00, 9658.83
5, 2, 2, 2, 21, 1.50, 1.50, 9619.77
5, 2, 2, 2, 22, 1.00, 1.00, 9667.90
5, 2, 2, 2, 22, 1.00, 1.50, 9619.77
5, 2, 2, 2, 22, 1.50, 1.00, 9667.90
5, 2, 2, 2, 22, 1.50, 1.50, 9619.77
5, 2, 2, 2, 23, 1.00, 1.00, 9679.64
5, 2, 2, 2, 23, 1.00, 1.50, 9622.11
5, 2, 2, 2, 23, 1.50, 1.00, 9679.64
5, 2, 2, 2, 23, 1.50, 1.50, 9622.11
5, 2, 2, 2, 24, 1.00, 1.00, 9669.13
5, 2, 2, 2, 24, 1.00, 1.50, 9622.11
5, 2, 2, 2, 24, 1.50, 1.00, 9669.13
5, 2, 2, 2, 24, 1.50, 1.50, 9622.11
5, 2, 2, 2, 25, 1.00, 1.00, 9666.58
5, 2, 2, 2, 25, 1.00, 1.50, 9620.08
5, 2, 2, 2, 25, 1.50, 1.00, 9666.58
5, 2, 2, 2, 25, 1.50, 1.50, 9620.08
5, 2, 3, 1, 15, 1.00, 1.00, 9909.35
5, 2, 3, 1, 15, 1.00, 1.50, 9909.35
5, 2, 3, 1, 15, 1.50, 1.00, 9909.35
5, 2, 3, 1, 15, 1.50, 1.50, 9909.35
5, 2, 3, 1, 16, 1.00, 1.00, 9909.35
5, 2, 3, 1, 16, 1.00, 1.50, 9909.35
5, 2, 3, 1, 16, 1.50, 1.00, 9909.35
5, 2, 3, 1, 16, 1.50, 1.50, 9909.35
5, 2, 3, 1, 17, 1.00, 1.00, 9909.35
5, 2, 3, 1, 17, 1.00, 1.50, 9909.35
5, 2, 3, 1, 17, 1.50, 1.00, 9909.35
5, 2, 3, 1, 17, 1.50, 1.50, 9909.35
5, 2, 3, 1, 18, 1.00, 1.00, 9917.57
5, 2, 3, 1, 18, 1.00, 1.50, 9909.35
5, 2, 3, 1, 18, 1.50, 1.00, 9917.57
5, 2, 3, 1, 18, 1.50, 1.50, 9909.35
5, 2, 3, 1, 19, 1.00, 1.00, 9918.58
5, 2, 3, 1, 19, 1.00, 1.50, 9909.35
5, 2, 3, 1, 19, 1.50, 1.00, 9918.58
5, 2, 3, 1, 19, 1.50, 1.50, 9909.35
5, 2, 3, 1, 20, 1.00, 1.00, 9918.84
5, 2, 3, 1, 20, 1.00, 1.50, 9909.35
5, 2, 3, 1, 20, 1.50, 1.00, 9918.84
5, 2, 3, 1, 20, 1.50, 1.50, 9909.35
5, 2, 3, 1, 21, 1.00, 1.00, 9918.84
5, 2, 3, 1, 21, 1.00, 1.50, 9909.35
5, 2, 3, 1, 21, 1.50, 1.00, 9918.84
5, 2, 3, 1, 21, 1.50, 1.50, 9909.35
5, 2, 3, 1, 22, 1.00, 1.00, 9918.84
5, 2, 3, 1, 22, 1.00, 1.50, 9909.35
5, 2, 3, 1, 22, 1.50, 1.00, 9918.84
5, 2, 3, 1, 22, 1.50, 1.50, 9909.35
5, 2, 3, 1, 23, 1.00, 1.00, 9918.84
5, 2, 3, 1, 23, 1.00, 1.50, 9909.35
5, 2, 3, 1, 23, 1.50, 1.00, 9918.84
5, 2, 3, 1, 23, 1.50, 1.50, 9909.35
5, 2, 3, 1, 24, 1.00, 1.00, 9918.84
5, 2, 3, 1, 24, 1.00, 1.50, 9909.35
5, 2, 3, 1, 24, 1.50, 1.00, 9918.84
5, 2, 3, 1, 24, 1.50, 1.50, 9909.35
5, 2, 3, 1, 25, 1.00, 1.00, 9919.12
5, 2, 3, 1, 25, 1.00, 1.50, 9909.35
5, 2, 3, 1, 25, 1.50, 1.00, 9919.12
5, 2, 3, 1, 25, 1.50, 1.50, 9909.35
5, 2, 3, 2, 15, 1.00, 1.00, 9809.68
5, 2, 3, 2, 15, 1.00, 1.50, 9809.68
5, 2, 3, 2, 15, 1.50, 1.00, 9809.68
5, 2, 3, 2, 15, 1.50, 1.50, 9809.68
5, 2, 3, 2, 16, 1.00, 1.00, 9809.68
5, 2, 3, 2, 16, 1.00, 1.50, 9809.68
5, 2, 3, 2, 16, 1.50, 1.00, 9809.68
5, 2, 3, 2, 16, 1.50, 1.50, 9809.68
5, 2, 3, 2, 17, 1.00, 1.00, 9809.68
5, 2, 3, 2, 17, 1.00, 1.50, 9809.68
5, 2, 3, 2, 17, 1.50, 1.00, 9809.68
5, 2, 3, 2, 17, 1.50, 1.50, 9809.68
5, 2, 3, 2, 18, 1.00, 1.00, 9818.75
5, 2, 3, 2, 18, 1.00, 1.50, 9809.68
5, 2, 3, 2, 18, 1.50, 1.00, 9818.75
5, 2, 3, 2, 18, 1.50, 1.50, 9809.68
5, 2, 3, 2, 19, 1.00, 1.00, 9825.00
5, 2, 3, 2, 19, 1.00, 1.50, 9809.68
5, 2, 3, 2, 19, 1.50, 1.00, 9825.00
5, 2, 3, 2, 19, 1.50, 1.50, 9809.68
5, 2, 3, 2, 20, 1.00, 1.00, 9826.64
5, 2, 3, 2, 20, 1.00, 1.50, 9809.68
5, 2, 3, 2, 20, 1.50, 1.00, 9826.64
5, 2, 3, 2, 20, 1.50, 1.50, 9809.68
5, 2, 3, 2, 21, 1.00, 1.00, 9826.64
5, 2, 3, 2, 21, 1.00, 1.50, 9809.68
5, 2, 3, 2, 21, 1.50, 1.00, 9826.64
5, 2, 3, 2, 21, 1.50, 1.50, 9809.68
5, 2, 3, 2, 22, 1.00, 1.00, 9826.64
5, 2, 3, 2, 22, 1.00, 1.50, 9809.68
5, 2, 3, 2, 22, 1.50, 1.00, 9826.64
5, 2, 3, 2, 22, 1.50, 1.50, 9809.68
5, 2, 3, 2, 23, 1.00, 1.00, 9826.64
5, 2, 3, 2, 23, 1.00, 1.50, 9809.68
5, 2, 3, 2, 23, 1.50, 1.00, 9826.64
5, 2, 3, 2, 23, 1.50, 1.50, 9809.68
5, 2, 3, 2, 24, 1.00, 1.00, 9826.64
5, 2, 3, 2, 24, 1.00, 1.50, 9809.68
5, 2, 3, 2, 24, 1.50, 1.00, 9826.64
5, 2, 3, 2, 24, 1.50, 1.50, 9809.68
5, 2, 3, 2, 25, 1.00, 1.00, 9830.23
5, 2, 3, 2, 25, 1.00, 1.50, 9809.68
5, 2, 3, 2, 25, 1.50, 1.00, 9830.23
5, 2, 3, 2, 25, 1.50, 1.50, 9809.68
5, 2, 4, 1, 15, 1.00, 1.00, 9976.89
5, 2, 4, 1, 15, 1.00, 1.50, 9976.89
5, 2, 4, 1, 15, 1.50, 1.00, 9976.89
5, 2, 4, 1, 15, 1.50, 1.50, 9976.89
5, 2, 4, 1, 16, 1.00, 1.00, 9976.89
5, 2, 4, 1, 16, 1.00, 1.50, 9976.89
5, 2, 4, 1, 16, 1.50, 1.00, 9976.89
5, 2, 4, 1, 16, 1.50, 1.50, 9976.89
5, 2, 4, 1, 17, 1.00, 1.00, 9976.89
5, 2, 4, 1, 17, 1.00, 1.50, 9976.89
5, 2, 4, 1, 17, 1.50, 1.00, 9976.89
5, 2, 4, 1, 17, 1.50, 1.50, 9976.89
5, 2, 4, 1, 18, 1.00, 1.00, 9976.89
5, 2, 4, 1, 18, 1.00, 1.50, 9976.89
5, 2, 4, 1, 18, 1.50, 1.00, 9976.89
5, 2, 4, 1, 18, 1.50, 1.50, 9976.89
5, 2, 4, 1, 19, 1.00, 1.00, 9976.89
5, 2, 4, 1, 19, 1.00, 1.50, 9976.89
5, 2, 4, 1, 19, 1.50, 1.00, 9976.89
5, 2, 4, 1, 19, 1.50, 1.50, 9976.89
5, 2, 4, 1, 20, 1.00, 1.00, 9976.89
5, 2, 4, 1, 20, 1.00, 1.50, 9976.89
5, 2, 4, 1, 20, 1.50, 1.00, 9976.89
5, 2, 4, 1, 20, 1.50, 1.50, 9976.89
5, 2, 4, 1, 21, 1.00, 1.00, 9976.89
5, 2, 4, 1, 21, 1.00, 1.50, 9976.89
5, 2, 4, 1, 21, 1.50, 1.00, 9976.89
5, 2, 4, 1, 21, 1.50, 1.50, 9976.89
5, 2, 4, 1, 22, 1.00, 1.00, 9976.89
5, 2, 4, 1, 22, 1.00, 1.50, 9976.89
5, 2, 4, 1, 22, 1.50, 1.00, 9976.89
5, 2, 4, 1, 22, 1.50, 1.50, 9976.89
5, 2, 4, 1, 23, 1.00, 1.00, 9976.89
5, 2, 4, 1, 23, 1.00, 1.50, 9976.89
5, 2, 4, 1, 23, 1.50, 1.00, 9976.89
5, 2, 4, 1, 23, 1.50, 1.50, 9976.89
5, 2, 4, 1, 24, 1.00, 1.00, 9976.89
5, 2, 4, 1, 24, 1.00, 1.50, 9976.89
5, 2, 4, 1, 24, 1.50, 1.00, 9976.89
5, 2, 4, 1, 24, 1.50, 1.50, 9976.89
5, 2, 4, 1, 25, 1.00, 1.00, 9976.89
5, 2, 4, 1, 25, 1.00, 1.50, 9976.89
5, 2, 4, 1, 25, 1.50, 1.00, 9976.89
5, 2, 4, 1, 25, 1.50, 1.50, 9976.89
5, 2, 4, 2, 15, 1.00, 1.00, 9983.53
5, 2, 4, 2, 15, 1.00, 1.50, 9983.53
5, 2, 4, 2, 15, 1.50, 1.00, 9983.53
5, 2, 4, 2, 15, 1.50, 1.50, 9983.53
5, 2, 4, 2, 16, 1.00, 1.00, 9983.53
5, 2, 4, 2, 16, 1.00, 1.50, 9983.53
5, 2, 4, 2, 16, 1.50, 1.00, 9983.53
5, 2, 4, 2, 16, 1.50, 1.50, 9983.53
5, 2, 4, 2, 17, 1.00, 1.00, 9983.53
5, 2, 4, 2, 17, 1.00, 1.50, 9983.53
5, 2, 4, 2, 17, 1.50, 1.00, 9983.53
5, 2, 4, 2, 17, 1.50, 1.50, 9983.53
5, 2, 4, 2, 18, 1.00, 1.00, 9983.53
5, 2, 4, 2, 18, 1.00, 1.50, 9983.53
5, 2, 4, 2, 18, 1.50, 1.00, 9983.53
5, 2, 4, 2, 18, 1.50, 1.50, 9983.53
5, 2, 4, 2, 19, 1.00, 1.00, 9983.53
5, 2, 4, 2, 19, 1.00, 1.50, 9983.53
5, 2, 4, 2, 19, 1.50, 1.00, 9983.53
5, 2, 4, 2, 19, 1.50, 1.50, 9983.53
5, 2, 4, 2, 20, 1.00, 1.00, 9983.53
5, 2, 4, 2, 20, 1.00, 1.50, 9983.53
5, 2, 4, 2, 20, 1.50, 1.00, 9983.53
5, 2, 4, 2, 20, 1.50, 1.50, 9983.53
5, 2, 4, 2, 21, 1.00, 1.00, 9983.53
5, 2, 4, 2, 21, 1.00, 1.50, 9983.53
5, 2, 4, 2, 21, 1.50, 1.00, 9983.53
5, 2, 4, 2, 21, 1.50, 1.50, 9983.53
5, 2, 4, 2, 22, 1.00, 1.00, 9983.53
5, 2, 4, 2, 22, 1.00, 1.50, 9983.53
5, 2, 4, 2, 22, 1.50, 1.00, 9983.53
5, 2, 4, 2, 22, 1.50, 1.50, 9983.53
5, 2, 4, 2, 23, 1.00, 1.00, 9983.53
5, 2, 4, 2, 23, 1.00, 1.50, 9983.53
5, 2, 4, 2, 23, 1.50, 1.00, 9983.53
5, 2, 4, 2, 23, 1.50, 1.50, 9983.53
5, 2, 4, 2, 24, 1.00, 1.00, 9983.53
5, 2, 4, 2, 24, 1.00, 1.50, 9983.53
5, 2, 4, 2, 24, 1.50, 1.00, 9983.53
5, 2, 4, 2, 24, 1.50, 1.50, 9983.53
5, 2, 4, 2, 25, 1.00, 1.00, 9983.53
5, 2, 4, 2, 25, 1.00, 1.50, 9983.53
5, 2, 4, 2, 25, 1.50, 1.00, 9983.53
5, 2, 4, 2, 25, 1.50, 1.50, 9983.53
5, 2, 5, 1, 15, 1.00, 1.00, 9992.09
5, 2, 5, 1, 15, 1.00, 1.50, 9992.09
5, 2, 5, 1, 15, 1.50, 1.00, 9992.09
5, 2, 5, 1, 15, 1.50, 1.50, 9992.09
5, 2, 5, 1, 16, 1.00, 1.00, 9992.09
5, 2, 5, 1, 16, 1.00, 1.50, 9992.09
5, 2, 5, 1, 16, 1.50, 1.00, 9992.09
5, 2, 5, 1, 16, 1.50, 1.50, 9992.09
5, 2, 5, 1, 17, 1.00, 1.00, 9992.09
5, 2, 5, 1, 17, 1.00, 1.50, 9992.09
5, 2, 5, 1, 17, 1.50, 1.00, 9992.09
5, 2, 5, 1, 17, 1.50, 1.50, 9992.09
5, 2, 5, 1, 18, 1.00, 1.00, 9992.09
5, 2, 5, 1, 18, 1.00, 1.50, 9992.09
5, 2, 5, 1, 18, 1.50, 1.00, 9992.09
5, 2, 5, 1, 18, 1.50, 1.50, 9992.09
5, 2, 5, 1, 19, 1.00, 1.00, 9992.09
5, 2, 5, 1, 19, 1.00, 1.50, 9992.09
5, 2, 5, 1, 19, 1.50, 1.00, 9992.09
5, 2, 5, 1, 19, 1.50, 1.50, 9992.09
5, 2, 5, 1, 20, 1.00, 1.00, 9992.09
5, 2, 5, 1, 20, 1.00, 1.50, 9992.09
5, 2, 5, 1, 20, 1.50, 1.00, 9992.09
5, 2, 5, 1, 20, 1.50, 1.50, 9992.09
5, 2, 5, 1, 21, 1.00, 1.00, 9992.09
5, 2, 5, 1, 21, 1.00, 1.50, 9992.09
5, 2, 5, 1, 21, 1.50, 1.00, 9992.09
5, 2, 5, 1, 21, 1.50, 1.50, 9992.09
5, 2, 5, 1, 22, 1.00, 1.00, 9992.09
5, 2, 5, 1, 22, 1.00, 1.50, 9992.09
5, 2, 5, 1, 22, 1.50, 1.00, 9992.09
5, 2, 5, 1, 22, 1.50, 1.50, 9992.09
5, 2, 5, 1, 23, 1.00, 1.00, 9992.09
5, 2, 5, 1, 23, 1.00, 1.50, 9992.09
5, 2, 5, 1, 23, 1.50, 1.00, 9992.09
5, 2, 5, 1, 23, 1.50, 1.50, 9992.09
5, 2, 5, 1, 24, 1.00, 1.00, 9992.09
5, 2, 5, 1, 24, 1.00, 1.50, 9992.09
5, 2, 5, 1, 24, 1.50, 1.00, 9992.09
5, 2, 5, 1, 24, 1.50, 1.50, 9992.09
5, 2, 5, 1, 25, 1.00, 1.00, 9992.09
5, 2, 5, 1, 25, 1.00, 1.50, 9992.09
5, 2, 5, 1, 25, 1.50, 1.00, 9992.09
5, 2, 5, 1, 25, 1.50, 1.50, 9992.09
5, 2, 5, 2, 15, 1.00, 1.00, 9995.20
5, 2, 5, 2, 15, 1.00, 1.50, 9995.20
5, 2, 5, 2, 15, 1.50, 1.00, 9995.20
5, 2, 5, 2, 15, 1.50, 1.50, 9995.20
5, 2, 5, 2, 16, 1.00, 1.00, 9995.20
5, 2, 5, 2, 16, 1.00, 1.50, 9995.20
5, 2, 5, 2, 16, 1.50, 1.00, 9995.20
5, 2, 5, 2, 16, 1.50, 1.50, 9995.20
5, 2, 5, 2, 17, 1.00, 1.00, 9995.20
5, 2, 5, 2, 17, 1.00, 1.50, 9995.20
